timestamp,sim_time_s,total_vehicles,avg_speed_ms,avg_speed_kmh,avg_wait_s,max_wait_s,throughput,departed,teleported,e1_id,e1_count,e1_spd_kmh,e1_occ,e2_id,e2_count,e2_spd_kmh,e2_occ,e3_id,e3_count,e3_spd_kmh,e3_occ,e4_id,e4_count,e4_spd_kmh,e4_occ,e5_id,e5_count,e5_spd_kmh,e5_occ,e6_id,e6_count,e6_spd_kmh,e6_occ,e7_id,e7_count,e7_spd_kmh,e7_occ,e8_id,e8_count,e8_spd_kmh,e8_occ,traffic_state,congestion_index,speed_ma5,speed_ma15,wait_ma5,vehicle_ma5,speed_change_pct,efficiency,hour_of_day,traffic_pressure,state_by_speed,state_by_wait,state_by_density,final_state,severity,is_anomaly,predicted_next_state,recommendation
2026-04-01 09:48:51,310,50,0.261,0.94,164.98,269.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,0.989,0.85,2.5286666666666666,145.38,50.0,3.296703296703285,0.0,0,4252.062,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:51,320,50,0.277,1.0,174.78,279.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,0.988,0.852,2.1086666666666667,155.18,50.0,6.382978723404253,0.0,0,4369.5,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:51,330,50,0.268,0.96,184.58,289.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,0.988,0.8560000000000001,1.7566666666666666,164.98,50.0,-4.0000000000000036,0.0,0,4708.673,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,340,50,0.164,0.59,194.38,299.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,0.993,0.8800000000000001,1.3746666666666665,174.78,50.0,-38.541666666666664,0.0,0,6112.579,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,350,50,0.262,0.94,204.18,309.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,0.989,0.8859999999999999,1.1133333333333333,184.58,50.0,59.32203389830508,0.0,0,5262.371,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,360,50,0.0,0.0,214.06,319.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.698,1.0159999999999998,194.39600000000002,50.0,-100.0,0.0,0,10703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,370,50,0.0,0.0,224.06,329.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.49799999999999994,0.968,204.252,50.0,0.0,0.0,0,11203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,380,50,0.0,0.0,234.06,339.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.30599999999999994,0.8599999999999999,214.148,50.0,0.0,0.0,0,11703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,390,50,0.0,0.0,244.06,349.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.188,0.7719999999999999,224.084,50.0,0.0,0.0,0,12203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,400,50,0.0,0.0,254.06,359.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.6433333333333332,234.06,50.0,0.0,0.0,0,12703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,410,50,0.0,0.0,264.06,369.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.516,244.06000000000003,50.0,0.0,0.0,0,13203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,420,50,0.0,0.0,274.06,379.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.45,254.06,50.0,0.0,0.0,0,13703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,430,50,0.0,0.0,284.06,389.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.38733333333333336,264.06000000000006,50.0,0.0,0.0,0,14203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,440,50,0.0,0.0,294.06,399.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.356,274.06000000000006,50.0,0.0,0.0,0,14703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,450,50,0.0,0.0,304.06,409.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.29533333333333334,284.06,50.0,0.0,0.0,0,15203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,460,50,0.0,0.0,314.06,419.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.23266666666666666,294.06,50.0,0.0,0.0,0,15703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,470,50,0.0,0.0,324.06,429.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.16599999999999998,304.06000000000006,50.0,0.0,0.0,0,16203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,480,50,0.0,0.0,334.06,439.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.102,314.06000000000006,50.0,0.0,0.0,0,16703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,490,50,0.0,0.0,344.06,449.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.06266666666666666,324.06,50.0,0.0,0.0,0,17203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,500,50,0.0,0.0,354.06,459.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,334.06,50.0,0.0,0.0,0,17703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,510,50,0.0,0.0,364.06,469.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,344.06000000000006,50.0,0.0,0.0,0,18203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,520,50,0.0,0.0,374.06,479.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,354.06000000000006,50.0,0.0,0.0,0,18703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,530,50,0.0,0.0,384.06,489.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,364.06,50.0,0.0,0.0,0,19203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,540,50,0.0,0.0,394.06,499.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,374.06,50.0,0.0,0.0,0,19703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,550,50,0.0,0.0,404.06,509.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,384.06000000000006,50.0,0.0,0.0,0,20203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,560,50,0.0,0.0,414.06,519.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,394.06000000000006,50.0,0.0,0.0,0,20703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,570,50,0.0,0.0,424.06,529.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,404.06,50.0,0.0,0.0,0,21203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,580,50,0.0,0.0,434.06,539.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,414.06000000000006,50.0,0.0,0.0,0,21703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,590,50,0.0,0.0,444.06,549.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,424.06000000000006,50.0,0.0,0.0,0,22203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,600,50,0.0,0.0,454.06,559.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,434.06000000000006,50.0,0.0,0.0,0,22703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,610,50,0.0,0.0,464.06,569.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,444.06000000000006,50.0,0.0,0.0,0,23203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,620,50,0.0,0.0,474.06,579.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,454.06000000000006,50.0,0.0,0.0,0,23703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,630,50,0.0,0.0,484.06,589.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,464.06000000000006,50.0,0.0,0.0,0,24203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,640,50,0.0,0.0,494.06,599.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,474.06000000000006,50.0,0.0,0.0,0,24703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,650,50,0.0,0.0,504.06,609.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,484.06000000000006,50.0,0.0,0.0,0,25203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,660,50,0.0,0.0,514.06,619.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,494.06000000000006,50.0,0.0,0.0,0,25703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,670,50,0.0,0.0,524.06,629.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,504.06000000000006,50.0,0.0,0.0,0,26203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:52,680,50,0.0,0.0,534.06,639.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,514.0600000000001,50.0,0.0,0.0,0,26703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,690,50,0.0,0.0,544.06,649.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,524.0600000000001,50.0,0.0,0.0,0,27203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,700,50,0.0,0.0,554.06,659.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,534.0599999999998,50.0,0.0,0.0,0,27703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,710,50,0.0,0.0,564.06,669.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,544.0600000000001,50.0,0.0,0.0,0,28203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
